key,id,i0,i1,valueType,field
"MATRIX_MUTE","/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-0/Value",7,0,40,"boolValue"
"MATRIX_MUTE","/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-1/Value",7,1,40,"boolValue"
"MATRIX_MUTE","/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-2/Value",7,2,40,"boolValue"
"MATRIX_MUTE","/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-3/Value",7,3,40,"boolValue"
"MATRIX_MUTE","/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-4/Value",7,4,40,"boolValue"
"MATRIX_MUTE","/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-5/Value",7,5,40,"boolValue"
"MATRIX_MUTE","/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-6/Value",7,6,40,"boolValue"
"MATRIX_MUTE","/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-7/Mute-7/Value",7,7,40,"boolValue"
"NETWORK_ADDRESS","/Device/Config/Networking/Ethernet/Ip",0,0,10,"stringValue"
"NETWORK_DHCP_ENABLED","/Device/Config/Networking/Ethernet/Dhcp/Enable",0,0,10,"stringValue"
"NETWORK_DHCP_FROM","/Device/Config/Networking/Wifi/Dhcp/From",0,0,10,"stringValue"
"NETWORK_DHCP_TO","/Device/Config/Networking/Wifi/Dhcp/To",0,0,10,"stringValue"
"NETWORK_DNS","/Device/Config/Networking/Ethernet/Dns",0,0,10,"stringValue"
"NETWORK_GATEWAY","/Device/Config/Networking/Ethernet/Gateway",0,0,10,"stringValue"
"NETWORK_NETMASK","/Device/Config/Networking/Ethernet/Netmask",0,0,10,"stringValue"
"NETWORK_WIFI_ESSID","/Device/Config/Networking/Wifi/Ssid",0,0,10,"stringValue"
"NETWORK_WIFI_PASSWORD","/Device/Config/Networking/Wifi/Security/Passphrase",0,0,10,"stringValue"
"NETWORK_WIFI_SECURITY","/Device/Config/Networking/Wifi/Security/Type",0,0,10,"stringValue"
"NETWORK_WIFI_BAND","/Device/Config/Networking/Wifi/Mode",0,0,10,"stringValue"
"NETWORK_WIFI_CHANNEL","/Device/Config/Networking/Wifi/Channel",0,0,10,"stringValue"
"NETWORK_WIFI_REGION","/Device/Config/Networking/Wifi/Country",0,0,10,"stringValue"
"OUTPUT_CHANNEL_EQ","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR",0,0,10,"stringValue"
"OUTPUT_CHANNEL_EQ","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/IIR",1,0,10,"stringValue"
"OUTPUT_CHANNEL_EQ","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/IIR",2,0,10,"stringValue"
"OUTPUT_CHANNEL_EQ","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/IIR",3,0,10,"stringValue"
"OUTPUT_CHANNEL_EQ","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/IIR",4,0,10,"stringValue"
"OUTPUT_CHANNEL_EQ","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/IIR",5,0,10,"stringValue"
"OUTPUT_CHANNEL_EQ","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/IIR",6,0,10,"stringValue"
"OUTPUT_CHANNEL_EQ","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/IIR",7,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Feedloop",0,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Feedloop",1,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/Feedloop",2,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/Feedloop",3,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/Feedloop",4,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/Feedloop",5,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/Feedloop",6,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/Feedloop",7,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_ENABLED","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Feedloop/Enable",0,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_ENABLED","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Feedloop/Enable",1,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_ENABLED","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/Feedloop/Enable",2,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_ENABLED","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/Feedloop/Enable",3,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_ENABLED","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/Feedloop/Enable",4,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_ENABLED","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/Feedloop/Enable",5,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_ENABLED","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/Feedloop/Enable",6,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_ENABLED","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/Feedloop/Enable",7,0,10,"stringValue"
"OUTPUT_CHANNEL_FEEDLOOP_VALUE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Feedloop/Value",0,0,20,"floatValue"
"OUTPUT_CHANNEL_FEEDLOOP_VALUE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Feedloop/Value",1,0,20,"floatValue"
"OUTPUT_CHANNEL_FEEDLOOP_VALUE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/Feedloop/Value",2,0,20,"floatValue"
"OUTPUT_CHANNEL_FEEDLOOP_VALUE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/Feedloop/Value",3,0,20,"floatValue"
"OUTPUT_CHANNEL_FEEDLOOP_VALUE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/Feedloop/Value",4,0,20,"floatValue"
"OUTPUT_CHANNEL_FEEDLOOP_VALUE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/Feedloop/Value",5,0,20,"floatValue"
"OUTPUT_CHANNEL_FEEDLOOP_VALUE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/Feedloop/Value",6,0,20,"floatValue"
"OUTPUT_CHANNEL_FEEDLOOP_VALUE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/Feedloop/Value",7,0,20,"floatValue"
"OUTPUT_CHANNEL_GAIN","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Gain/Value",0,0,20,"floatValue"
"OUTPUT_CHANNEL_GAIN","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Gain/Value",1,0,20,"floatValue"
"OUTPUT_CHANNEL_GAIN","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/Gain/Value",2,0,20,"floatValue"
"OUTPUT_CHANNEL_GAIN","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/Gain/Value",3,0,20,"floatValue"
"OUTPUT_CHANNEL_GAIN","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/Gain/Value",4,0,20,"floatValue"
"OUTPUT_CHANNEL_GAIN","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/Gain/Value",5,0,20,"floatValue"
"OUTPUT_CHANNEL_GAIN","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/Gain/Value",6,0,20,"floatValue"
"OUTPUT_CHANNEL_GAIN","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/Gain/Value",7,0,20,"floatValue"
"OUTPUT_CHANNEL_MUTE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Mute/Value",0,0,40,"boolValue"
"OUTPUT_CHANNEL_MUTE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Mute/Value",1,0,40,"boolValue"
"OUTPUT_CHANNEL_MUTE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/Mute/Value",2,0,40,"boolValue"
"OUTPUT_CHANNEL_MUTE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/Mute/Value",3,0,40,"boolValue"
"OUTPUT_CHANNEL_MUTE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/Mute/Value",4,0,40,"boolValue"
"OUTPUT_CHANNEL_MUTE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/Mute/Value",5,0,40,"boolValue"
"OUTPUT_CHANNEL_MUTE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/Mute/Value",6,0,40,"boolValue"
"OUTPUT_CHANNEL_MUTE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/Mute/Value",7,0,40,"boolValue"
"OUTPUT_CHANNEL_NAME","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Name",0,0,10,"stringValue"
"OUTPUT_CHANNEL_NAME","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Name",1,0,10,"stringValue"
"OUTPUT_CHANNEL_NAME","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/Name",2,0,10,"stringValue"
"OUTPUT_CHANNEL_NAME","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/Name",3,0,10,"stringValue"
"OUTPUT_CHANNEL_NAME","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/Name",4,0,10,"stringValue"
"OUTPUT_CHANNEL_NAME","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/Name",5,0,10,"stringValue"
"OUTPUT_CHANNEL_NAME","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/Name",6,0,10,"stringValue"
"OUTPUT_CHANNEL_NAME","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/Name",7,0,10,"stringValue"
"OUTPUT_CHANNEL_PEAK_LIMITER","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/Threshold/Value",0,0,20,"floatValue"
"OUTPUT_CHANNEL_PEAK_LIMITER","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/PeakLimiter/Threshold/Value",1,0,20,"floatValue"
"OUTPUT_CHANNEL_PEAK_LIMITER","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/PeakLimiter/Threshold/Value",2,0,20,"floatValue"
"OUTPUT_CHANNEL_PEAK_LIMITER","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-3/PeakLimiter/Threshold/Value",3,0,20,"floatValue"
"OUTPUT_CHANNEL_PEAK_LIMITER","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/PeakLimiter/Threshold/Value",4,0,20,"floatValue"
"OUTPUT_CHANNEL_PEAK_LIMITER","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-5/PeakLimiter/Threshold/Value",5,0,20,"floatValue"
"OUTPUT_CHANNEL_PEAK_LIMITER","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/PeakLimiter/Threshold/Value",6,0,20,"floatValue"
"OUTPUT_CHANNEL_PEAK_LIMITER","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-7/PeakLimiter/Threshold/Value",7,0,20,"floatValue"
"OUTPUT_CHANNEL_BRIDGE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Bridge/Value",0,0,40,"boolValue"
"OUTPUT_CHANNEL_BRIDGE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-2/Bridge/Value",2,0,40,"boolValue"
"OUTPUT_CHANNEL_BRIDGE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-4/Bridge/Value",4,0,40,"boolValue"
"OUTPUT_CHANNEL_BRIDGE","/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-6/Bridge/Value",6,0,40,"boolValue"
"LIVE_CURRENT_SNAPSHOT_ID","/Device/Audio/Presets/Live/ReadOnly/SnapshotSlotId/Current",0,0,10,"stringValue"
"LIVE_SNAPSHOT_MODIFIED","/Device/Audio/Presets/Live/ReadOnly/SnapshotSlotId/Modified",0,0,10,"stringValue"
"INPUT_MATRIX_EXTRA_CONTROL","/Device/Audio/Presets/Live/InputMatrix/Generals/ExtraControl/Enable/Value",0,0,40,"boolValue"
"SPEAKER_GROUPS_8","/Device/Audio/Presets/Live/SpeakerLayout/Connections",0,0,10,"stringValue"
"SPEAKER_GROUPS_4","/Device/Audio/Presets/Live/SpeakerLayout/Connections",0,0,10,"stringValue"
"SPEAKER_GROUPS_2","/Device/Audio/Presets/Live/SpeakerLayout/Connections",0,0,10,"stringValue"
"SPEAKER_NAME","/Device/Audio/Presets/Live/SpeakerLayout/Speaker-0/ModelName",0,0,10,"stringValue"
"SPEAKER_NAME","/Device/Audio/Presets/Live/SpeakerLayout/Speaker-1/ModelName",1,0,10,"stringValue"
"SPEAKER_NAME","/Device/Audio/Presets/Live/SpeakerLayout/Speaker-2/ModelName",2,0,10,"stringValue"
"SPEAKER_NAME","/Device/Audio/Presets/Live/SpeakerLayout/Speaker-3/ModelName",3,0,10,"stringValue"
"SPEAKER_NAME","/Device/Audio/Presets/Live/SpeakerLayout/Speaker-4/ModelName",4,0,10,"stringValue"
"SPEAKER_NAME","/Device/Audio/Presets/Live/SpeakerLayout/Speaker-5/ModelName",5,0,10,"stringValue"
"SPEAKER_NAME","/Device/Audio/Presets/Live/SpeakerLayout/Speaker-6/ModelName",6,0,10,"stringValue"
"SPEAKER_NAME","/Device/Audio/Presets/Live/SpeakerLayout/Speaker-7/ModelName",7,0,10,"stringValue"
