"id","valueType","field","raw"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR/IIR-0/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR/IIR-0/Fc/Value","20","floatValue","1000"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR/IIR-0/Gain/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR/IIR-0/Q/Value","20","floatValue","1,399999976158142"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR/IIR-0/Slope/Value","20","floatValue","0,5"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/IIR/IIR-0/Type/Value","30","intValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/LoadMonitor/Enable/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/LoadMonitor/Freq/Value","20","floatValue","20000"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/LoadMonitor/High/Value","20","floatValue","16"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/LoadMonitor/Low/Value","20","floatValue","2"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Mute/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/Name","10","stringValue","PA"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/NominalImpedance/Enable/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/NominalImpedance/High/Value","20","floatValue","16"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/NominalImpedance/Low/Value","20","floatValue","2"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/OutDelay/Enable","10","stringValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/OutDelay/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/OutPolarity/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/AttackTime/Value","20","floatValue","0,0020000000949949026"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/Enable","10","stringValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/HoldTime/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/IIR/IIR-0/Enable","10","stringValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/IIR/IIR-0/Fc/Value","20","floatValue","83"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/IIR/IIR-0/Gain/Value","20","floatValue","4"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/IIR/IIR-0/Q/Value","20","floatValue","1,399999976158142"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/IIR/IIR-0/Slope/Value","20","floatValue","0,5"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/IIR/IIR-0/Type/Value","30","intValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/ReleaseTime/Value","20","floatValue","0,03200000151991844"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/SoftKnee/Enable","40","boolValue","False"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/SoftKnee/Threshold/Value","20","floatValue","0,7079460024833679"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PeakLimiter/Threshold/Value","20","floatValue","50"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PilotTone/Enable/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PilotTone/Freq/Value","20","floatValue","20000"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PilotTone/High/Value","20","floatValue","1,7999999523162842"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PilotTone/Low/Value","20","floatValue","1,2000000476837158"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PilotToneGenerator/Amplitude/Value","20","floatValue","2"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PilotToneGenerator/Enable/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/PilotToneGenerator/Freq/Value","20","floatValue","20000"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/TruePowerLimiter/AttackTime/Value","20","floatValue","2"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/TruePowerLimiter/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/TruePowerLimiter/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/TruePowerLimiter/HoldTime/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/TruePowerLimiter/ReleaseTime/Value","20","floatValue","6"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/TruePowerLimiter/Threshold/Value","20","floatValue","140"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/AttackTime/Value","20","floatValue","0,20000000298023224"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/Enable","10","stringValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/HoldTime/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/IIR/IIR-0/Enable","10","stringValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/IIR/IIR-0/Fc/Value","20","floatValue","100"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/IIR/IIR-0/Gain/Value","20","floatValue","4"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/IIR/IIR-0/Q/Value","20","floatValue","1,399999976158142"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/IIR/IIR-0/Slope/Value","20","floatValue","1,0499999523162842"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/IIR/IIR-0/Type/Value","30","intValue","11"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/ReleaseTime/Value","20","floatValue","0,800000011920929"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/SoftKnee/Enable","40","boolValue","False"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/SoftKnee/Threshold/Value","20","floatValue","0,7079460024833679"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/VoltageLimiterRMS/Threshold/Value","20","floatValue","40"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/XOver/XOver-0/Enable","10","stringValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/XOver/XOver-0/Fc/Value","20","floatValue","75"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/XOver/XOver-0/Slope/Value","30","intValue","24"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-0/XOver/XOver-0/Type/Value","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/ClipLimiter/AttackTime/Value","20","floatValue","0,009999999776482582"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/ClipLimiter/Enable","10","stringValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/ClipLimiter/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/ClipLimiter/HoldTime/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/ClipLimiter/ReleaseTime/Value","20","floatValue","0,009999999776482582"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/ClipLimiter/Threshold/Value","20","floatValue","55"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentClamp/AttackTime/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentClamp/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentClamp/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentClamp/HoldTime/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentClamp/ReleaseTime/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentClamp/Threshold/Value","20","floatValue","10"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentLimiterRMS/AttackTime/Value","20","floatValue","0,4000000059604645"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentLimiterRMS/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentLimiterRMS/Gain/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentLimiterRMS/HoldTime/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentLimiterRMS/ReleaseTime/Value","20","floatValue","6"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/CurrentLimiterRMS/Threshold/Value","20","floatValue","4,5"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/AttackTime/Value","20","floatValue","0,009999999776482582"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/Fc/Value","20","floatValue","1000"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/FilterType/Value","30","intValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/LimiterType/Value","30","intValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/MinGain/Value","20","floatValue","-1"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/Position/Value","30","intValue","2"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/Q/Value","20","floatValue","1,399999976158142"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/Ratio/Value","20","floatValue","0,25"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/ReleaseTime/Value","20","floatValue","0,009999999776482582"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/Subposition/Value","30","intValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/DynamicEq/DYNAMICEQ-1/Threshold/Value","20","floatValue","20"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Feedloop","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Feedloop/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/Feedloop/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/FIR/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/OutputProcess/Channels/Channel-1/FIR/nTaps","10","stringValue","384"
